(1,0) (0,0) (0,0) (0,0)
      (-0.32665,0.512111)      (-0.431007,0.266965)      (0.139297,-0.297086)     (-0.492627,-0.109774)
    (-0.134043,-0.235937)    (-0.0837803,-0.347932)     (0.0312478,-0.626609)     (0.00892508,0.472176)
   (-0.0562199,-0.233181)     (0.254378,-0.0958182)     (-0.622656,-0.228028)     (-0.487497,-0.363372)
    (-0.312754,-0.592783)      (0.0197956,0.677192)     (0.0198586,0.0728373)     (-0.0121525,0.139062)
   (-0.0309776,0.0532584)     (0.0612604,0.0123604)   (-0.00868726,0.0404746)      (0.012423,0.0424128)
(-0.000876897,-0.0590612)    (-0.125514,-0.0790084)   (-0.0143289,0.00983986)   (0.00921737,-0.0103615)
  (0.00617861,-0.0619956)     (0.0796195,-0.055425)      (0.131674,0.0130733)     (-0.142179,0.0458251)
    (0.0753797,0.0199619)    (-0.0150339,0.0294131)    (-0.0376878,-0.061325)    (0.0484457,-0.0840418)
    (0.0434212,0.0393252)      (0.0683448,0.128744)    (0.0424848,-0.0829089)    (0.0317034,-0.0416575)
  (-0.0102237,-0.0476343)   (0.00854531,-0.0415165)     (0.0782534,0.0327955)   (-0.0939762,-0.0421107)
(-0.0611666,-0.000980009)    (-0.0725259,0.0336587)    (0.0348792,-0.0327865)     (0.0757834,-0.050227)
   (-0.0196973,0.0305875)     (0.0185864,0.0434328)    (0.0331833,-0.0439831)    (-0.0414734,0.0606926)
  (-0.0490159,0.00743818)      (0.154555,0.0298309)    (0.0789532,-0.0528651)   (0.00626849,-0.0287859)
    (-0.0300185,0.114082)       (0.140017,0.109109)     (0.0348997,-0.091826)     (-0.0441969,0.115409)
     (0.151524,0.0163259)    (-0.0326997,0.0948613)     (0.107351,-0.0267926)    (-0.0957743,0.0726487)
    (-0.0124877,0.216301)     (0.0111422,0.0797827)   (-0.0802105,0.00413002)     (0.240078,-0.0780019)
   (0.0392441,-0.0565236)   (-0.0277627,-0.0500882)    (0.0258599,-0.0936378)   (-0.0756342,-0.0344621)
    (-0.460744,0.389956)    (0.517903,-0.0324143)    (0.0482234,-0.236788)     (0.409975,0.0988863)
  (-0.0808339,-0.166269)    (-0.0343965,0.130958)     (0.304588,-0.653145)     (0.105646,-0.484893)
    (0.242486,-0.207635)  (-0.276622,-0.00945211)    (-0.409984,-0.441437)      (0.446638,0.424039)
   (-0.0508094,-0.62913)     (0.323311,-0.609704)  (0.0197557,0.000317618)  (-0.0362754,-0.0545953)
 (-0.0353252,-0.0111619)  (0.0103945,-0.00114885)  (-0.0434003,-0.0127128)  (-0.0627273,0.00457659)
 (-0.0297086,-0.0341171)   (0.00954277,0.0438305) (-0.0251441,-0.00744368)  (-0.0244562,-0.0323278)
 (-0.0571493,-0.0062718)  (-0.0996786,-0.0363853)    (0.0153264,0.0503923)    (0.129615,-0.0668143)
   (0.0750457,-0.015061)    (0.0542966,0.0903724) (0.000585277,-0.0339272)  (-0.060514,-0.00240836)
 (-0.0615381,-0.0192036)  (0.00571792,-0.0293232)  (-0.00611892,0.0394593)   (-0.0373003,0.0645718)
  (0.0655272,-0.0479081)     (0.111336,0.0991655)  (0.00253493,-0.0558002)   (-0.0594473,0.0844262)
 (-0.0566348,-0.0108522)    (0.0579748,0.0343469)  (-0.0493144,-0.0480642)    (-0.145497,0.0402351)
  (0.0295952,-0.0401565)     (0.132071,0.0861488)  (-0.0215175,-0.0786588)    (-0.04418,-0.0120513)
   (0.0474395,0.0976791)    (-0.110647,-0.177584)  (0.0892765,-0.00947385)    (0.0422907,0.0516324)
   (0.0164082,0.0485679)  (-0.0770818,-0.0882464)    (0.0867446,0.0185437)    (0.165487,-0.0354534)
    (0.150641,0.0906636)     (-0.039596,-0.11136)     (0.076534,0.0931086)    (0.204067,-0.0849296)
   (-0.0686209,0.106448)  (-0.0885984,-0.0322079)   (0.00760747,0.0185735)   (-0.170004,-0.0775832)
  (-0.0994935,-0.027552)   (-0.0423768,0.0181862) (-0.00148305,-0.0725548)     (0.0403693,0.046106)
    (-0.516949,0.399785)    (0.315031,-0.0314992)   (-0.268323,0.00953046)     (0.493095,-0.156062)
   (-0.11127,-0.0981719)    (-0.163853,0.0489775)     (0.335216,-0.633667)    (0.0789485,-0.471683)
      (0.499812,0.06611)     (-0.22586,-0.177262)    (-0.364454,-0.400684)       (0.438519,0.17817)
  (-0.0556134,-0.401606)     (0.359459,-0.691234)  (-0.0589093,-0.0536381)     (-0.184804,-0.11452)
  (-0.0202401,0.0334694)  (-0.0693645,-0.0266852)   (0.0507231,-0.0606908)  (-0.0929528,0.00668343)
 (-0.0423867,-0.0223937)     (0.0212368,-0.04842)  (-0.0334785,-0.0378268)   (-0.0475831,0.0366544)
    (-0.127776,-0.12748)   (-0.0781669,0.0338799)   (-0.0321687,0.0369059)   (0.0542878,-0.0124858)
 (-0.0057786,-0.0685037)      (0.0787725,0.06687)  (-0.0843861,-0.0535903) (-0.0169718,-0.00931055)
    (-0.076806,0.061543)     (0.167051,0.0388265)    (-0.162346,-0.132128)    (-0.200056,0.0309551)
   (0.0314488,0.0238048)    (0.0538378,0.0253423)    (0.0381473,-0.121451)     (-0.128512,0.130333)
  (-0.114894,-0.0211175)  (0.0452378,0.000646845)   (0.0340502,0.00608246)      (0.027534,0.138024)
  (-0.0231391,-0.177537)      (0.087576,0.148606)    (0.0639226,0.0974651)     (0.123019,0.0571563)
     (0.21078,0.0404562)    (0.177757,-0.0148444)    (0.135958,-0.0909128)    (0.0691013,0.0638378)
  (-0.0244227,0.0198847)  (-0.0869817,-0.0684847)   (0.0669763,-0.0531097)     (0.112776,0.0999762)
    (0.0546605,0.057396)   (-0.122354,-0.0472683)    (0.0531704,0.0551489)    (0.0623372,-0.123006)
  (-0.0271083,0.0809821)    (-0.103236,-0.135341)   (-0.0101209,0.0165729)    (-0.0988991,-0.22349)
   (-0.200402,-0.022203)   (-0.188631,-0.0780136)  (-0.0418237,0.00289803)   (0.0852877,-0.0835949)
   (-0.646472,0.491858)     (0.23569,-0.109969)   (-0.221516,-0.165363)     (0.339875,0.047108)
(-0.0455031,-0.0320783)   (-0.172283,0.0396093)    (0.360855,-0.607412)   (0.0523246,-0.587151)
  (0.364488,-0.0982208)    (-0.2219,-0.0159491)   (-0.342662,-0.418501)     (0.462188,0.335541)
  (0.0311488,-0.277162)    (0.339785,-0.735004)  (-0.096587,-0.0206066)   (-0.182813,-0.130066)
  (0.018124,0.00222288)  (-0.0203353,0.0063452)     (0.0177207,-0.0672)  (-0.065522,0.00131744)
  (-0.090758,-0.100239) (-0.0146699,-0.0075071) (-0.0403568,-0.0176107)    (-0.013851,0.036226)
 (-0.0319857,0.0157974)  (-0.0339346,-0.115632)  (0.0303592,-0.0331649)   (0.0443789,0.0487419)
(-0.0180022,-0.0793754)    (0.086236,0.0720834) (-0.0485626,-0.0243789)  (0.0306603,0.00897978)
(-0.0466907,-0.0141641) (0.0668059,-0.00342842) (0.0452475,-0.00232542)  (-0.0248444,0.0928525)
   (0.021907,0.0298597) (-0.00926851,0.0548999) (-0.0912548,-0.0453946)  (-0.106222,-0.0271089)
 (-0.0220307,0.0153344) (0.0849571,-0.00996075)  (0.0268483,-0.0307878)   (0.0220551,0.0939115)
(-0.00110611,-0.131042)    (0.125218,0.0784694)    (0.0762865,0.075074)     (0.13808,0.0451542)
  (0.0880258,0.0170104)    (0.132784,0.0332953)    (0.160701,-0.106006)      (0.044953,0.11063)
(-0.0228639,-0.0235828) (-0.0646509,-0.0648396)  (0.0101694,-0.0109834)    (0.128194,0.0513064)
   (0.029117,0.0524569)  (-0.0378676,-0.028966)   (0.101855,-0.0228025) (0.0617096,0.000707661)
  (-0.154612,-0.121228)  (-0.248486,-0.0946345)  (-0.0297043,0.0250851)  (-0.0413828,-0.113131)
 (-0.112873,-0.0674131)  (-0.167065,-0.0575353)    (-0.152956,0.108213)   (0.0766395,-0.194644)
    (-0.674179,0.278085)      (0.456913,0.124624)   (0.00370418,-0.331275)        (0.250928,0.2992)
  (0.0293622,-0.0748027) (-0.0663043,-0.00949006)     (0.605719,-0.390196)      (0.36198,-0.512145)
    (0.263559,-0.224539)    (-0.24999,-0.0271924)    (-0.276472,-0.457769)      (0.416349,0.476621)
    (0.125081,-0.526996)     (0.600404,-0.498212)   (0.00537131,-0.071665) (-0.00268704,-0.0268646)
   (0.0439611,0.0434078)   (0.00658931,0.0301153)  (-0.0625708,-0.0783175)   (-0.034132,-0.0717344)
 (-0.0527503,-0.0814292)    (-0.0330898,0.012712)   (-0.0446487,0.0146506) (-0.0152249,-0.00551229)
 (-0.0727645,-0.0592509)  (-0.0209103,-0.0135683)    (0.0128632,0.0773111)   (0.0669735,0.00787157)
 (-0.0904768,-0.0768186)   (-0.0121076,0.0258054)    (-0.0682711,0.034747)   (0.0602434,-0.0622115)
 (-0.0408285,-0.0636498) (0.00946933,-8.9189e-05)    (0.0682934,0.0411847)   (-0.00712302,0.102426)
 (-0.00737209,-0.103043)      (0.0135278,0.10074)   (-0.0968918,0.0449393)    (0.0365518,-0.067054)
  (-0.0138757,0.0943944)    (0.0215219,-0.125015)    (0.0655531,0.0537354)   (-0.0336167,0.0544291)
    (0.113779,0.0865572)      (0.132369,0.094841)  (-0.0634489,-0.0596613)  (0.00183696,-0.0464108)
  (-0.0206997,0.0208025)  (0.00728734,-0.0138992)   (0.0153105,-0.0354038)    (0.0257134,0.0380057)
 (-0.0170235,-0.0365397)    (0.0238994,0.0857999)     (-0.09843,-0.156621)  (-0.0538436,-0.0508324)
   (0.0197256,0.0878728)   (-0.0987844,-0.116283)    (0.101227,-0.0497501)   (-0.0425736,0.0374305)
  (-0.105428,-0.0435335)    (-0.139697,-0.150977)   (-0.0234896,0.0195973)   (-0.0316739,-0.142095)
   (0.0160809,-0.140793)    (-0.0279397,0.165971)  (-0.0552208,-0.0032871)    (0.112494,-0.0517452)
     (-0.653725,0.221724)       (0.358461,0.129053)     (0.0492249,-0.333272)     (-0.200023,-0.292732)
(-0.000854718,-0.0909328)   (-0.0961735,-0.0822488)       (0.606872,-0.29423)      (-0.444603,0.488008)
     (0.225446,-0.235466)      (-0.15887,0.0842675)      (-0.31757,-0.417393)      (-0.380866,-0.34947)
      (0.15423,-0.402906)      (0.645133,-0.389713)     (0.0167098,-0.129662)      (0.106108,0.0348705)
    (0.0287292,0.0384153)    (-0.0511841,0.0794789)     (0.0172053,-0.128949)     (0.0902752,0.0329546)
  (-0.0202982,-0.0682414)    (-0.0691755,0.0130116)   (-0.0164763,-0.0105117)   (0.0190484,-0.00395826)
  (-0.0304077,-0.0486538)   (0.00379615,-0.0261043)     (-0.089698,0.0376736)    (-0.0975689,0.0529084)
  (-0.0633829,-0.0267004)       (0.103409,0.033119)     (-0.136886,0.0721467)      (-0.119564,0.105513)
     (0.0118948,0.013048)     (0.0249456,0.0025899)     (0.0577793,0.0957237)   (-0.0545424,-0.0523136)
    (-0.052267,-0.170861)    (-0.0605276,0.0562105)     (-0.0797965,0.110461)     (-0.075836,0.0320472)
  (-0.0496548,-0.0253574)    (-0.0090813,-0.149349)      (0.162845,0.0704043)      (0.125235,-0.172735)
   (0.0368472,-0.0635338)     (0.0321365,0.0813594)   (0.00406641,-0.0513716) (-0.00936008,-0.00769017)
  (-0.0554965,-0.0487969)   (-0.0740605,-0.0909159)    (0.0336586,-0.0100297)   (-0.0102261,-0.0712371)
   (-0.0324787,-0.141061)    (-0.0156199,0.0712583)    (0.0294724,-0.0122377)    (0.0302494,-0.0567222)
     (0.0789032,0.130903)   (-0.0825058,-0.0922316)    (0.0523715,-0.0599672)   (-0.0329997,-0.0642298)
    (-0.159718,-0.116508)     (-0.242257,-0.238465)    (-0.0846799,0.0405582)     (-0.0279324,0.122077)
    (-0.017352,-0.278441)     (-0.0582522,0.145673)    (-0.073641,-0.0271837)     (-0.138093,0.0633564)
     (-0.575491,0.569417)     (0.248899,-0.0838475)     (-0.137724,-0.213979)      (0.409919,0.0973538)
   (-0.0603117,-0.123331)   (-0.0462326,-0.0359996)      (0.486318,-0.564424)      (0.188686,-0.582483)
     (0.288158,-0.240043)   (-0.000968362,0.206439)      (-0.404735,-0.35967)        (0.46995,0.250931)
    (0.0942794,-0.252714)      (0.414051,-0.769646)     (-0.0411517,-0.12321)    (-0.0499326,0.0624978)
     (0.0210494,0.124269)   (-0.0889182,-0.0300382)    (0.0391603,-0.0605023)    (-0.0242987,0.0259053)
      (0.086831,0.070643)    (-0.105877,-0.0590622)    (0.0332648,-0.0163842)      (0.030314,0.0493665)
    (0.001872,-0.0437134)     (0.0396644,0.0763433)   (-0.0650968,-0.0305462)    (0.0195542,-0.0469499)
     (0.0267677,0.031673)   (-0.0262987,-0.0630538)    (-0.0162388,0.0425906)    (0.0859049,-0.0233716)
   (-0.00647401,0.021769)    (-0.0307181,0.0283949)     (0.0159839,0.0848794)   (0.0540736,-0.00899298)
   (0.0210551,-0.0058296)      (0.0714082,0.100475)     (0.0187051,0.0738439)    (0.0669745,-0.0167208)
   (-0.057252,-0.0789954)    (0.0503265,-0.0199952)     (0.129946,-0.0240642)      (-0.088537,0.163445)
   (0.0285424,-0.0123844)   (-0.0666742,-0.0818778)      (-0.01515,0.0486044)      (0.131497,0.0256904)
      (0.167459,0.190491)   (-0.0303554,-0.0686694)     (0.101077,-0.0452911)     (0.0623901,0.0950063)
  (0.00205959,-0.0558752)   (-0.0956271,-0.0246723)    (0.0611442,0.00495411)      (0.0472689,0.105046)
   (0.0452119,-0.0110324)  (-0.0231474,-0.00196525)   (0.00449946,-0.0858745)   (-0.0183839,0.00150959)
    (-0.182244,-0.148604) (-0.00888646,-0.00524737)     (-0.0672857,0.121441)    (-0.0079235,-0.223254)
   (-0.111442,-0.0487088)     (-0.269524,-0.086831)   (-0.0761651,0.00950391)     (0.150903,-0.0297197)
   (-0.718556,0.358089)    (-0.155046,0.107676)   (-0.14965,-0.0979143)  (-0.438457,-0.0891131)
 (-0.0809668,-0.114536)  (-0.132207,-0.0491279)    (0.477545,-0.513087)    (-0.195333,0.532977)
  (0.379055,-0.0179624)    (0.096997,-0.139179)    (-0.37417,-0.423846)   (-0.432801,-0.238585)
  (0.221431,-0.0797371)    (-0.671948,0.512232)   (0.0509705,0.0414102) (-0.0128263,-0.0184497)
(0.00277954,-0.0256056)   (0.0238099,0.0600048)    (-0.017981,0.013479)  (-0.0881946,0.0418223)
(-0.0216769,-0.0464393)     (0.104198,0.126295)  (0.0392051,-0.0580433)   (0.030874,-0.0931126)
(-0.00277772,-0.120482) (-0.0321333,-0.0800615)  (-0.121286,-0.0140537)  (-0.0201703,0.0575634)
 (-0.016789,-0.0682341)   (0.0707036,0.0698803) (-0.0209975,-0.0347573)  (-0.108088,-0.0128094)
 (0.0406342,0.00569828)     (0.109666,0.104743) (-0.0517863,-0.0488108)  (-0.0400583,0.0313987)
  (0.0309972,0.0181185)  (0.0590222,-0.0223362)  (0.0707199,-0.0629689) (-0.0206019,-0.0552634)
  (0.0643263,0.0448451)     (-0.1017,0.0347255)  (-0.0419413,0.0374107)   (0.0265878,0.0393686)
     (0.113351,0.10607)     (0.171382,0.117259)     (0.142984,0.134601)  (-0.171043,-0.0342256)
   (0.0776855,0.102291)   (-0.0480411,-0.03893)  (0.14644,-0.000616843)    (-0.0634725,-0.1311)
(-0.0326847,-0.0243298)  (0.0814214,-0.0392149) (0.00643813,-0.0261432)  (0.0341741,-0.0569934)
  (0.0199364,0.0774356)   (0.0666341,0.0293661)   (-0.0174913,-0.10677)    (0.0591891,0.077179)
 (-0.0478989,-0.217713)    (0.0487939,0.118321)   (-0.124471,0.0117885)    (-0.122513,0.179588)
 (0.0139071,-0.0772546)     (0.128815,0.146909)    (-0.14502,0.0670159)   (-0.271712,0.0565599)
     (-0.81504,0.027259)     (-0.21563,0.0484527)    (-0.157845,-0.151283)       (0.34745,0.156802)
 (-0.0421104,-0.0680227)  (-0.0878968,-0.0725638)     (0.525996,-0.418553)     (0.306051,-0.473871)
      (0.414354,0.12519)   (0.110812,-0.00618528)    (-0.159756,-0.507535)       (0.394777,0.37237)
    (0.244899,0.0128264)     (-0.890773,0.184684)   (-0.0625269,0.0158456)  (-0.000830215,0.124286)
   (-0.0108725,0.061211)  (-0.00916892,0.0548728)   (0.0261912,-0.0348751) (-0.00449372,-0.0277508)
 (-0.0474869,-0.0210928)     (0.0480552,0.115892)   (0.104801,-0.00953922)    (-0.118474,0.0600717)
 (-0.0336721,-0.0558334)   (-0.0104816,-0.198294)    (-0.107596,0.0104133)   (0.0472293,-0.0931903)
 (-0.0206946,-0.0491582)    (0.0208188,0.0374416)  (-0.00862208,-0.048463)     (0.051571,0.0106577)
  (0.00499136,0.0227359)   (0.0143689,-0.0479079)    (-0.13006,-0.0845417)  (-0.0513664,-0.0832799)
    (0.0583159,0.153237)   (0.0387012,-0.0340126)    (0.115301,-0.0447675)    (0.0527481,0.0362176)
    (0.0929255,0.202262)   (-0.0648313,0.0173735)    (-0.0723113,0.114205)     (0.103345,-0.106781)
   (0.0773408,0.0146586)   (0.0323086,-0.0575435)   (-0.0196288,0.0522635)     (0.107857,0.0261506)
   (0.0396619,0.0946325)   (-0.0979366,-0.136741)     (0.10597,0.00653204)    (-0.047094,0.0857651)
   (-0.0663807,-0.11098)    (0.0434146,0.0573063)     (-0.116297,-0.17095)    (-0.19066,-0.0355864)
     (-0.0219049,0.1191)     (0.0668691,0.154146)    (0.0539718,-0.209593)  (-0.122916,-0.00822702)
 (-0.0245499,-0.0556131)   (0.00338195,0.0336562)  (-0.0639562,-0.0435862)    (0.0801292,-0.105661)
   (0.0132597,0.0377247)    (0.0257578,0.0317907)    (-0.119225,0.0877381)     (0.266627,0.0266471)
     (-0.647152,0.194099)     (-0.188634,-0.285475)   (-0.0992623,-0.0497311)       (0.440694,0.268535)
     (-0.12254,-0.227497)     (-0.085421,-0.186577)       (0.495697,-0.48285)       (0.15761,-0.497142)
    (0.203873,-0.0474785)      (0.0957203,0.268932)     (-0.299592,-0.467952)        (0.423484,0.24902)
     (0.299983,-0.385009)    (-0.720795,-0.0857526)     (-0.153723,0.0742227)      (0.108944,0.0529563)
  (-0.0394305,-0.0911168)     (0.0436809,0.0621222)  (0.00556582,-0.00726575)    (0.0444533,-0.0576649)
    (-0.117183,-0.130273)     (-0.0278079,0.180508)      (0.0411802,0.112698)   (-0.0541577,-0.0537435)
   (0.0720732,0.00643524)     (0.0689959,-0.110462)    (-0.0324894,0.0870238)     (0.189579,-0.0197305)
  (0.00376499,-0.0556581)    (0.0735945,-0.0262673)  (0.000632747,0.00128272)     (0.101967,0.00732405)
      (0.020761,0.044994)    (0.00613926,0.0709858)    (0.0747107,-0.0328112)     (0.0285486,0.0934497)
  (0.00186357,-0.0299428)    (-0.0252131,0.0534328)    (0.0947395,-0.0156043)     (0.0447552,0.0528265)
    (0.0315085,0.0526127)    (-0.0296004,0.0706169)  (0.000727794,-0.0222295) (-0.0164503,-0.000549584)
  (-0.00361343,0.0924651)    (0.00819653,0.0803548)    (-0.0608255,-0.119855)    (-0.096133,-0.0477988)
    (0.0289339,-0.144359)     (0.0841611,-0.201379)   (-0.0770786,-0.0180564)  (-0.00376666,-0.0102722)
     (0.117349,0.0442061)    (0.0168558,-0.0833896)   (-0.0153119,-0.0918131)     (0.0182457,0.0233839)
     (0.0585213,0.206567)      (0.0080324,0.141993)     (0.0334538,0.0432831)     (0.0709315,-0.154244)
   (-0.0709129,-0.184471)      (0.189636,-0.157841)     (-0.26857,-0.0861482)     (0.0681074,-0.292419)
  (-0.0502656,-0.0709936)     (0.00866221,0.115021)      (-0.11308,0.0559509)    (0.0400468,0.00700715)
   (-0.664433,0.0266789)   (-0.0841293,-0.369525)  (-0.00155679,-0.256264)      (0.184004,0.426382)
  (-0.0622545,-0.159026)   (-0.0564436,-0.192271)      (0.41388,-0.369589)     (0.345546,-0.605809)
     (0.11578,-0.150947)    (-0.0405925,0.317368)    (-0.199033,-0.626284)      (0.174131,0.370059)
    (0.498973,-0.300534)    (-0.491341,-0.433356)   (-0.181813,-0.0108633)     (0.0862626,0.105022)
 (0.00955435,-0.0500274)    (0.0484491,0.0217859) (-0.00655301,-0.0177222)    (0.045801,-0.0299174)
   (-0.0976574,-0.16843)     (-0.148118,0.199913)     (0.00675144,0.12746)   (0.00502528,-0.052393)
 (0.0369964,-0.00329099)   (0.0396681,0.00483921)   (-0.073818,-0.0620981)    (0.11651,-0.00628145)
  (0.0341547,-0.0582069)     (0.106192,0.0154458)     (0.016733,0.0268434)    (0.0456612,0.0515382)
   (0.0754761,0.0937081)    (-0.0454391,0.101979)    (0.0942313,0.0266943)     (0.142664,0.0711046)
(-0.000285434,0.0669403)   (-0.0543564,0.0756307)  (-0.0110812,-0.0484283)   (0.0305047,-0.0278445)
    (0.0152114,0.122693)    (-0.0631952,0.044606)  (-0.0891985,-0.0320642)    (0.0838722,-0.084014)
 (-0.00670176,0.0967635)   (-0.0690888,0.0541614)    (-0.021729,-0.138181)    (-0.111291,-0.072424)
   (0.0759163,-0.099693)     (0.160058,-0.126384)  (-0.0923612,-0.0692828)   (0.0399102,-0.0175571)
  (0.0887146,0.00349507)    (0.119085,-0.0979939)   (-0.0711462,-0.123463)  (-0.0124368,-0.0230309)
    (-0.023906,0.128307)   (-0.0831584,0.0951846)    (0.0791727,0.0163567)  (-0.0156517,-0.0668356)
  (-0.0315102,-0.252938)     (0.320909,-0.091243)    (-0.197368,-0.121055)     (0.091086,-0.181525)
  (0.0155824,-0.0193294)   (0.0127267,-0.0346456)   (-0.109464,-0.0434223) (-0.00150313,-0.0184288)
     (-0.608735,0.329217)       (-0.2479,-0.391444)    (-0.0348324,-0.198832)       (0.297278,0.276693)
    (-0.148096,-0.159762)     (-0.122783,-0.100471)      (0.302937,-0.447718)     (0.0847115,-0.685834)
    (0.0766451,-0.160129)      (0.0660626,0.171127)     (-0.488243,-0.386776)       (0.336909,0.241519)
     (0.357449,-0.469218)       (-0.574138,-0.2765)    (-0.159967,-0.0371104)      (0.0358303,0.120324)
  (-0.0264432,-0.0547206)    (-0.0416994,0.0826579)   (0.00029557,-0.0394932)    (-0.0143551,0.0142697)
  (-0.0935658,0.00533827)      (-0.137959,0.139602)      (0.0316857,0.120459)   (-0.0702027,-0.0437452)
   (0.0230315,-0.0519252)     (0.0664225,0.0058203)   (-0.0517303,-0.0187102)     (0.151149,-0.0144919)
    (0.0355031,0.0153388)    (0.0862072,-0.0631133)    (0.0716943,-0.0399024)     (0.0489913,0.0332984)
   (0.0800624,0.00119795)    (0.0244143,0.00376323)       (0.14355,-0.087021)      (0.0615201,0.106691)
  (-0.00764872,0.0110095) (-0.00350824,-0.00321726)    (-0.0728556,0.0599733)   (-0.0205948,-0.0372147)
    (0.0486169,0.0212471)   (-0.00683731,0.0151394)   (-0.0240778,-0.0415839)    (0.00423848,0.0076859)
   (-0.0344671,0.0395836)   (-0.0257569,0.00230264)    (-0.136153,-0.0648256)    (-0.132095,-0.0553007)
    (0.0744575,0.0946665)     (0.060882,-0.0497839)    (-0.184136,0.00042153)    (0.0626332,-0.0998557)
     (0.106146,0.0172948)     (0.0838844,-0.150471)   (-0.0652258,-0.0119263)    (0.0819815,-0.0199823)
     (0.0229859,0.112255)      (-0.0882367,0.10604)      (0.128247,0.0299883)    (0.0942803,-0.0565564)
   (-0.0868873,-0.113355)      (0.321249,-0.304908)    (-0.321317,-0.0127856)     (0.0249546,-0.239784)
  (-0.0548336,-0.0467358)    (-0.0650456,0.0242073)  (-0.0635171,-0.00549546)  (-0.0852979,-0.00689628)
     (-0.407426,0.451263)     (-0.269385,-0.326874)     (0.0324258,-0.116308)      (-0.527864,-0.12139)
    (-0.260896,-0.137094)     (-0.0713483,-0.16266)     (0.0771838,-0.655983)        (0.25872,0.444149)
    (0.0112633,-0.237954)      (0.0384548,0.122853)    (-0.465993,-0.0510689)    (-0.397747,-0.0250418)
     (0.285762,-0.527042)     (-0.564022,-0.258005)      (-0.11155,0.0463571)    (-0.0817588,-0.126776)
  (0.0248137,-0.00905498)      (0.0108964,0.070835)  (0.00277359,-0.00775948) (-0.00612416,0.000871934)
   (-0.123797,-0.0225831)     (-0.0806429,0.155271)     (0.0926794,0.0635555)    (0.0400648,-0.0194589)
   (0.0790782,-0.0430664)     (0.0338235,0.0113247)   (-0.0681491,-0.0957234)     (-0.105996,0.0905932)
   (0.0577783,-0.0162384)       (0.13027,-0.116435)    (0.0440836,-0.0673088)   (-0.0930314,-0.0606146)
  (0.00172208,-0.0722906)   (-0.0224588,-0.0849404)      (0.138978,-0.138098)     (-0.022456,-0.197026)
  (-0.00951059,0.0164941)    (0.0142431,-0.0238379)      (0.0436132,0.102538)    (-0.0273248,0.0423968)
     (0.140289,0.0471258)   (0.00174745,-0.0306337)    (-0.0576854,0.0702516)    (-0.0593341,0.0683745)
   (-0.0589617,0.0597982)     (-0.0973186,0.148595)    (-0.101449,-0.0154236)     (0.0774298,0.0936021)
     (0.116824,0.0689446)    (0.0439685,-0.0987943)     (-0.224657,0.0431666)      (-0.024843,0.144515)
    (0.0907618,-0.048228)     (0.0990017,-0.189084)     (-0.0566621,0.039906)       (-0.118064,0.16874)
     (0.0468456,0.058606)     (-0.0911417,0.073731)       (0.22418,0.0756941)     (-0.0882296,0.137509)
    (-0.260741,-0.110291)      (0.258581,-0.387604)      (-0.240904,0.184371)      (0.0282427,0.256584)
  (-0.0867694,-0.0208471)    (-0.0617746,0.0285242)     (-0.067325,0.0466393)     (0.0888692,0.0279653)
  (-0.661386,-0.00857629)      (0.0495258,0.427989)    (-0.0267846,0.0964563)     (-0.260158,-0.285942)
    (0.0235607,-0.184816)      (-0.172596,0.239109)      (0.603887,-0.371283)      (-0.239132,0.455163)
     (0.194571,-0.146089)      (0.156861,-0.212448)      (-0.37563,-0.356001)     (-0.509364,-0.204814)
     (0.569513,-0.115192)       (0.162772,0.567629)    (-0.0692993,0.0688832)     (-0.182795,-0.129965)
   (0.0282713,-0.0204254)     (0.012892,-0.0804966)     (0.0291018,0.0418431)    (-0.0876151,0.0114291)
 (-0.0328865,-0.00417066)     (0.115919,-0.0122044)      (0.119561,0.0451059)     (0.0914598,-0.074474)
   (-0.0010073,0.0183302)     (-0.115007,0.0754643)    (-0.0577398,0.0332047)    (-0.0785492,0.0601954)
   (0.0335283,-0.0207716)     (-0.124155,0.0063258)     (0.0515953,-0.031332)    (-0.0294452,-0.127295)
  (-0.0300224,-0.0631396)     (0.0280733,0.0705014) (0.00522349,-0.000287717)    (0.0642635,0.00209901)
   (-0.0253639,-0.117314)      (-0.05552,0.0238962)     (0.0429732,0.0367011)    (0.0467268,-0.0851661)
     (0.0206364,0.213411)      (0.011574,0.0642946)     (-0.184116,-0.072202)    (-0.0625246,0.0921689)
   (-0.0332987,0.0737576)      (0.189641,-0.038237)    (0.0179694,0.00858398)     (-0.104483,0.0754673)
     (0.0548715,0.065426)     (-0.135453,0.0616468)     (-0.177116,-0.105892)     (-0.0729065,0.052677)
    (0.0583447,0.0430645)     (-0.113486,0.0493628)    (-0.101813,-0.0458527)     (-0.124546,0.0673896)
     (-0.027858,0.139179)      (0.180228,-0.100651)      (0.109221,0.0570154)    (-0.0527669,0.0765032)
   (-0.0446799,0.0215048)     (-0.319858,0.0976912)     (-0.202262,-0.143342)      (-0.227728,0.174591)
     (0.0129042,0.140091)    (-0.0471902,0.0954111)    (-0.0663046,0.0651556)     (-0.0339673,0.151811)
   (-0.529194,-0.47221)     (0.0567783,0.42476)   (-0.136994,0.0684196)   (-0.246353,-0.145283)
  (0.054266,-0.0745665)    (-0.177458,0.236572)    (0.714593,-0.185187)    (-0.367202,0.298205)
    (0.161854,0.143275)     (0.322551,-0.21683)   (-0.0792893,-0.39188)   (-0.383819,-0.405766)
